name,id,dlc,featureflag,factions,category,class,propulsion,wiki,portrait,icon,minimap,tier,requires,formation,emblem,squad type,rank,members,steering type,music intensity,models,volume,tilesize,height,scale,level,tileBlockingLevel,sound,gender,weapon,power shot,abilities,lifetime,hitpoints,armor,armor type,supply,support,funds,materiel,cap,xp mod,build time,speed,rotation,turret,flight,LOS,cone,capture,cargo,garrison,switch,alternateUnitTypes,decoration,hit,death,death.blood,death.deathEffect,attributes,code,traits,transform restrictions,combat stance,target priority,climbing,hopperThings,// Animations,death variations,attack variations,dropship anim,bug mound,heal,carryableConfig,landingPad,transportConfig,spawnConfig,attachment,pupaeDefense,squadDefender,notification,carrying,radiuscapturing,invasionMarker,invasion,construction effect,step effect,constructor,constructable
Invisible_Targetable,230,base,,federation; arachnid,ground,device,static,,,40,none,,,/,type: none,direct,/,1,,,Invisible_Repairable,1,,0.1,1,,,,,/,,/,,100000,100000,,/,/,/,,,,,/,/,,,/,,,,,,,,/,,,,,,noUnitCard; noAutoTarget; hiddenInBattle,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thorn_Bush,146,base,,gaia,ground,structure,static,,,72,none,,/,/,type: simple,direct,/,1,,,Thorn_Bush,4,1,1.5,,,,,,/,,/,,200,/,,/,/,,,,,,/,/,,,/,,,,,,,,Thorn_Bush_Hit,,,,solid; flammable,,noEditor; noHitExperience; cannotCapture; noAutoTarget; forceRogue; alwaysVisible; noUnitCard; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Thorn_Hedge,147,base,,gaia,ground,structure,static,,,72,none,,/,/,type: simple,direct,/,1,,,Thorn_Hedge,4,2 1,1.5,,,,,,/,,/,,300,/,,/,/,,,,,,/,/,,,/,,,,,,,,Thorn_Bush_Hit,,,,solid; flammable,,noEditor; noHitExperience; cannotCapture; noAutoTarget; forceRogue; alwaysVisible; noUnitCard; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// TEST UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPS_Tester,1000,base,,gaia,ground,behemoth,foot,,,51,,,,/,,squad,2,1,,,Tanker_Bug_0,2.5,,3.65,0.5,,,,,/,,/,,10000000,0,,8,,,,,,,3.9,80,,,70,,,,,,,,Orange,,233; 126; 12,standard: Orange_Death,,,suppressionImmune,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Air_Tester,1001,base,,gaia,air,swarm,wing,,,60,,,/,/,,squad,2,1,air,,Hopper_Bug_0,3,,1.5,0.8,,,,,/,,,,60,20,,2,,,,,,30,10,1000,,6,50,,,,,,,,Green,ragdoll: (crashEffect: Crash_Impact),23; 139; 43,standard: Green_Death,,,noEditor,,aggressive,,,,,,,,,,enabled,,,,,,,,,,,,,,,
Infantry_Legacy_Tester,1002,base,,gaia,ground,infantry,foot,,,0,,,/,checker; 0.3; 1.4; 1.4; 2,,squad,1,15,,,Basic_Infantry_0; Basic_Infantry_1; Basic_Infantry_2,0.7,,1.76,1; 1.1,,,/,,Morita_MkI 0,,Grenade,,60,20,,3,,,,,,,3.9,360,,,40,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,noEditor; garrison,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Carrier_Tester,1003,base,,gaia,ground,vehicle,fundament,,,24,,,/,/,,squad,2,1,,,Carrier_Tester,3.7,,2,1,,,,,/,,/,,200,40,,6,,,,,,,9.1,130,90,,60,,,10,class: infantry,,,,Sparks,,,,,,noEditor; noCollider,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Infantry_Individual_Tester,1004,base,,gaia,ground,infantry,foot,,,0,,,/,/,,direct,1,1,,,Basic_Infantry_0; Basic_Infantry_1; Basic_Infantry_2,0.7,,1.76,1; 1.1,,,/,,Test_Morita_MkI 0,,Grenade,,60,20,,3,,,,,,,3.9,360,,,40,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,noEditor; garrison,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Test_Direct_Ranged,1005,base,,gaia,ground,infantry,foot,,,0,,,/,/,,direct,1,1,,,Basic_Infantry_0; Basic_Infantry_1; Basic_Infantry_2,0.7,,1.76,1; 1.1,,,/,,Test_Morita_MkI 0,,Grenade,,60,20,,3,,,,,,,3.9,360,,,40,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,noEditor; garrison,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Test_Direct_Shortrange,1006,base,,gaia,ground,infantry,foot,,,4,,,/,/,,direct,1,1,,,Basic_Engineer,0.7,,1.76,1; 1.1,,,/,,Morita_Flamer,,Fire_Grenade; Demolition_Charge; Blazing_Spear,,80,30,,2,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,noEditor; garrison,,,,,,,,,,,,enabled,,preferredTransport: DR-8_Skyhook,,,,,,,,,,,,,
Test_Direct_Melee,1007,base,,gaia,ground,horde,claw,,,48,,,,/,,direct,1,1,,,Warrior_Bug_0; Warrior_Bug_1; Warrior_Bug_2,3.7,,2.46,0.8; 0.85,,,Warrior,,Warrior_Claws,,/,,120,30,,5,,,,,,2,6,360,,,50,,,,,,,,Green,,118; 165; 61,standard: Green_Death,,,noEditor,,,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Test_Supply_Stash,1009,base,,federation; gaia,ground,structure,fundament,,,71,supply,,/,/,,direct,/,1,,,Supply_Stash,3,1,1.737,,,,,,/,,/,,/,/,,/,,,,supply: 2,,,/,/,,,/,,,,,,,,Sparks,,,,mindcontrollable,,noEditor; alwaysVisible; noUnitCard; tileBlocking; noAutoTarget; captureUndeploy; noFireBlocking,facing: tile,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod,,,,,,exit: instant,,,,,,,
Test_Direct_Unit,1013,base,,federation,ground,infantry,foot,Test_Direct_Unit,trooper,0,,,/,checker; 0.3; 1.4; 1.4; 3,offset: 5,direct,1,1,,,Basic_Infantry_0; Basic_Infantry_1; Basic_Infantry_2,0.7,,1.76,1; 1.1,,,rifle_squad,,Morita_MkI 0,Stungun,Grenade; Shotgun; Bundled_Grenades,,60,0,,3,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human; canCaptureHive; mindcontrollable,,garrison,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Test_Material_Cache,1010,base,,federation; gaia,ground,structure,fundament,,,141,materiel,,/,/,,direct,/,1,,,Ammo_Stash,3,1,1.737,,,,,,/,,/,,/,/,,/,,,,materiel: 15,,,/,/,,,/,,,,,,,,Sparks,,,,,,noEditor; alwaysVisible; noUnitCard; tileBlocking; noAutoTarget; captureUndeploy; noFireBlocking,facing: tile,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod,,,,,,exit: instant,,,,,,,
Test_Material_User,1011,base,,federation,ground,infantry,foot,,vet,7,,,Command_Center,line; 0.3; 2.0; 2.0; 2,offset: 5,direct,2,1,,,Tactical_Officer_0,0.7,,1.76,1.05; 1.1,,,tactical_officer,male,Officer_Morita_MkIII,Officer_Morita_MkIII_Grenade,Designate_Target; Tactical_Command; Inspiring_Command,,80,0,,/,,,5,,0.7,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; shootThroughSoldiers; noFireBlocking; singleton,,,,,,,,,,,1,enabled,,preferredTransport: DR-8_Skyhook,,,,,,,,,,,,,
Test_Overheat_MG,1012,base,,federation; gaia,ground,construction,fundament,Test_Overheat_MG,HMGTurret,57,,,/,/,offset: 5.5,direct,/,1,,,MG_Turret_Manned,0.8,1,1.8,1.2,,,,,Test_Overheat_MG 0,,/,,120,10,,/,,,,,,10,/,/,120; pitch: 120 -35 80,,60,,,,,#REF!,,,Sparks,ragdoll: (),,Turret_Explosion,repairable,,ragdollDeath; noUnitCard; overwatch; suppressionResistant; noCollider; canSelfDestruct,,,,,,,,,,,,enabled,,,,,,,,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
Test_Unit_NoReload,1014,base,,federation,ground,vehicle,mech,Mech_AT,,86,,,Power_Plant,/,offset: 5.5,direct,2,1,BigUnit 150,,Mech_AT,3,,1.8,0.9,1,,rifle_squad,male,Test_Weapon_NoReload,,,,250,30,,2,,,20,,,20,6,200,120; pitch: 120 -20 90,,30,,,,,Nuke_Device_Ghost,,,Sparks,ragdoll: (),,E_Turret_Death,human,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase; overwatch,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking; noPlayerInput: (),,,,,,,,,,,,,
Test_Squad_IndividualHitPoints,1017,base,,federation,ground,infantry,foot,Test_Squad_IndividualHitPoints,trooper,0,,,/,checker; 0.3; 1.4; 1.4; 3,offset: 5,squad,1,12,,,Basic_Infantry_0; Basic_Infantry_1; Basic_Infantry_2,0.7,,1.76,1; 1.1,,,rifle_squad,,Morita_MkI 0,Stungun,Grenade; Shotgun; Bundled_Grenades,,60; type: Individual,0,,3,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison; canPurchase,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Test_SquadDefender_Unit_Switch,1015,base,,federation,ground,infantry,foot,,,0,,,/,/,offset: 5,squad,1,8,,,Basic_Infantry_0,0.7,,1.76,1; 1.1,,,rifle_squad,,,,,,60,0,,,,,,,,,3.5,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison; canPurchase,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,spawn: (type: spitter_bugs; interval: 5; amount: 3); followRange: 10; returner: (maxRange: 30; minRange: 10); onSwitch: warrior_bugs,,,,,,,,,
Test_SquadDefender_Unit_Kill,1016,base,,federation,ground,infantry,foot,,,0,,,/,/,offset: 5,squad,1,8,,,Basic_Infantry_0,0.7,,1.76,1; 1.1,,,rifle_squad,,,,,,60,0,,,,,,,,,3.5,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison; canPurchase,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,spawn: (type: warrior_bugs; interval: 5; amount: 3); followRange: 10; returner: (maxRange: 30; minRange: 10); onSwitch: kill,,,,,,,,,
Note,1018,base,,gaia,ground,marker,static,,,67,none,,,/,type: none,direct,/,1,,,Marker,2,,0.1,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,,,,,,,inaccessible; noCollider; usePlayerColor; alwaysVisible; hiddenInBattle; note,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test_Spitter_Bugs_Constant,1019,base,,arachnid,ground,horde,claw,Test_Spitter_Bugs_Constant,spitter,123,,,,mob; 0.3; 3.8,type: none; offset: 4,individual,2,5,individual,0.25,Spitter_Bug_0,2,,1.1,1; 1.1,,,Spitter,,Test_Spitter_Spit_Constant,,/,,100,10,,3,,,,,,2,7,360,,,50,,,,,,,,Green,perType:(radiation:(ragdoll:())),161; 231; 81,standard: Green_Death;  radiation: Radiation_Death,druggedSpitterPrio; mindControllable,,canAttackAllClearableBuildings,,aggressive,attribute: eradicators,climbing,,,2,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Test_Unit_FiringArc,1020,base,,federation,ground,vehicle,mech,Test_Unit_FiringArc,Marauder_How,26,,,Machine_Bay,/,offset: 7.5,direct,1,1,BigUnit 90,,M11_Marauder_HM,2.5,,3.63,1.5,1,,marauder,,Test_Weapon_FiringArc_Turret,,Test_FiringArc_Deploy,,1000,80,,4,,,30,,0.5,40,4.4,100,110; fliprotation: true; cone: 45,,60,,,,,Test_Unit_FiringArc_Deployed,Test_Unit_FiringArc_Deployed,,Sparks,bloodTexture: 3 always,,Marauder_Death,armored; gasImmune; fireproof; smogImmune,,performanceDamage; suppressionImmune; noFireBlocking; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,2,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,exit: anim,,,,,,,
Test_Unit_FiringArc_Deployed,1021,base,,federation,ground,vehicle,mech,Test_Unit_FiringArc_Deployed,Marauder_How,26,,,Machine_Bay,/,offset: 7.5,direct,1,1,BigUnit 90,,M11_Marauder_HM,2.5,,3.63,1.5,1,,marauder,,Test_Weapon_FiringArc_Turret,,Test_FiringArc_Redeploy; Test_FiringArc_Undeploy,,1000,80,,4,,,30,,0.5,40,0,0,110; fliprotation: true; cone: 45,,60,,,,,Test_Unit_FiringArc,Test_Unit_FiringArc,,Sparks,bloodTexture: 3 always,,Marauder_Death,armored; gasImmune; fireproof; smogImmune,,performanceDamage; suppressionImmune; noFireBlocking; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,2,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,exit: anim,,,,,,,
Test_NoFireblocking,1022,base,,federation,ground,vehicle,mech,M11_Marauder_GM,Marauder_Chain,25,,,Machine_Bay,/,offset: 7.5,direct,1,1,BigUnit 90,,M11_Marauder_GM,2.5,,3.63,1.5,1,,marauder,,M11_Gatling; M11_MG,,M11_Jet_Blast; M11_AA_Barrage,,1000,80,,4,,,30,,0.5,40,4.4,100,110; fliprotation: true; feetalignangle: 70,,60,,,,,,,,Sparks,bloodTexture: 3 always,,Marauder_Death,armored; gasImmune; fireproof; smogImmune,,performanceDamage; suppressionImmune; noFireBlocking; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,2,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,exit: anim,,,,,effect: Bullet_Impact_Dust_Heavy,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// OBSOLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel_Bugs,7,base,,federation,ground,horde,claw,,,0,,,/,checker; 1; 5; 7; 4,,squad,1,8,,,Warrior_Bug_0,3.7,,2.46,0.85; 0.9,,,Warrior,,Warrior_Claws,,/,,120,30,,4,,,,,,,6.5,195,,,50,,,,,,,,Green,,118; 165; 61,standard: Green_Death ; radiation: Radiation_Death; explosive: Green_Death_Large,,,noEditor,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Gun_Platform,103,base,,federation; gaia,ground,platform,fundament,,,101,,4,/,/,,direct,/,1,,,Gun_Platform,8,2,1.737,,,,,,Wavebreaker_Volley,,/,,1000,80,,/,/,,,,,3,/,/,20; pitch: 10 -13 30,,50,,,,,Delivery_Platform,,,Sparks,deathSwitch: Delivery_Platform,,,armored,,noEditor,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,exit: instant,,,,,,,
TAC_Bombers,70,base,,federation,air,aircraft,jet,,,60,,,/,triangle; 1.0; 15; 10,,,,3,,,Basic_Infantry_0,5,,,0.5,,,,,/,,/,,350,20,,/,,,,,,,45.5,104,,12,30,,,,,,,,Sparks,,,,,,noEditor,,,,,,,,,,,,enabled,,,,,,,,,,,,,,,
Elite_Guard,48,base,,federation,ground,infantry,foot,,,0,,,/,arrow; 0.3; 1.5; 0.8,,,2,5,,,Basic_Infantry_0,0.7,,1.76,1.12; 1.15,,,,,/,,/,,120,20,,7,,,,,,,6.5,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,noEditor,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Psi_Ops,47,base,,federation,ground,infantry,foot,,,58,,,/,line; 0.3; 2.0; 2.0; 1,,direct,2,1,,,Psi_Ops_0,0.7,,1.76,1; 1.1,5,,,,Morita_Pistol,,/,,80,0,,3,,,,,,,3.9,360,,,60,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,,,garrison; nightVision; singleton; noFireBlocking; noEditor,,,,,,,,,,,,enabled,,preferredTransport: DR-8_Skyhook,,,,,,,,,,,,,
Steering_Air_Tester,1008,lava,,arachnid,air,swarm,wing,Firefly_Bugs,,100,,,,mob; 3; 8,type: none,individual,1,12,individual avoidance=false force=20 separationradiusfactor=1.5,0.25,Firefly_Bug_0,3,,2,1.5; 1.6,,,Hopper,,Firefly_Shot,,/,,100,60,,3,,,,,,3,10,360,,4,50,,,,,,,,Orange,ragdoll: (crashEffect: Crash_Impact),195; 196; 69,standard: Orange_Death,,,ragdollDeath; suppressionImmune; noEditor,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// MODDER TOYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Barricades,10000,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Barricade_0,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Gecko_Flame,10001,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Gecko_Flame,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Gecko_Heavy,10002,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Gecko_Heavy,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Gecko_MG,10003,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Gecko_MG,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Gecko_MLS,10004,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Gecko_MLS,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Gecko_Rocket,10005,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Gecko_Rocket,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Ripplers,10006,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Rippler_Bug_0,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mod_Elite_Guard,10007,base,,gaia,ground,infantry,foot,,fleet,6,,,/,mob; 0.3; 2.8,,direct,1,1,,,Elite_Guard_0,0.7,,1.76,1; 1.1,,,,,/,,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,,/,,,noEditor; obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombardier_Tunnel,152,base,,arachnid; gaia,ground,cavern,fundament,,,125,none,,,/,type: hatchery,direct,/,1,,,Bug_Tunnel,8,2,3,,,,,,/,,/,,/,/,,,,,,,,,/,/,90,,30,,/,10,,,,Bug_Tunnel,Dust,deathSwitch: Bug_Tunnel_Collapsed,,Tunnel_Collapse,,,baseHeight; noUnitCard; tileBlocking; noAutoTarget; alwaysVisible; bugTunnel; noEditor,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// LAVA DLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcano_Small,2101,lava,,gaia,ground,cavern,fundament,,,46,none,,,/,type: none; offset: 6,direct,/,1,,,Volcano_Small,7.5,2,0.5,,,,,,/,,Volcano_Erupt; Volcano_Erupt_Medium,,/,/,,,,,,,,,/,/,,,/,,,,,,,,Dust,,,,,,baseHeight; noUnitCard; noCollider; alwaysVisible; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Volcano_Medium,2107,lava,,gaia,ground,cavern,fundament,,,46,none,,,/,type: none; offset: 8,direct,/,1,,,Volcano_Medium,11.5,3,0.5,,,,,,/,,Volcano_Erupt; Volcano_Erupt_Medium,,/,/,,,,,,,,,/,/,,,/,,,,,,,,Dust,,,,,,baseHeight; noUnitCard; noCollider; alwaysVisible; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Volcano_Large,2108,lava,,gaia,ground,cavern,fundament,,,46,none,,,/,type: none; offset: 10,direct,/,1,,,Volcano_Large,15.5,4,0.5,,,,,,/,,Volcano_Erupt; Volcano_Erupt_Medium,,/,/,,,,,,,,,/,/,,,/,,,,,,,,Dust,,,,,,baseHeight; noUnitCard; noCollider; alwaysVisible; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Geyser,2102,lava,,gaia,ground,structure,fundament,,,46,none,,/,/,type: none,direct,/,1,,,Lava_Geyser,1.8,1,0.1,,,,,,Lava_Geyser_Eruption,,/,,/,/,,/,/,/,,,,/,/,/,/,,10,,,,,,,Lava_Geyser_Hole,Sparks,,,,,,noUnitCard; suppressionImmune; alwaysVisible; noCollider; noAutoTarget; forceRogue,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Pump,2125,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 8,direct,/,1,,,Pumping_Station,14,4,8,1,,,,,/,,/,,2000,20,,,,,,,,,/,/,,,30,,,,,,,,Sparks,deathSwitch: Lava_Pump_Destroyed,,Bunker_Explosion,solid,,baseHeight; noUnitCard; alwaysVisible; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Pump_Active,2046,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 8,direct,/,1,,,Pumping_Station_Active,14,4,8,1,,,,,/,,/,,2000,20,,,,,,,,,/,/,,,30,,,,,,,,Sparks,deathSwitch: Lava_Pump_Destroyed,,Bunker_Explosion,solid,,baseHeight; noUnitCard; alwaysVisible; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Pump_Destroyed,2088,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: none; offset: 8,direct,/,1,,,Pumping_Station_Destroyed,14,4,8,1,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,solid,,baseHeight; noUnitCard; alwaysVisible; tileBlocking; forceGaia,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Prospector_On,2122,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 5,direct,/,1,,,Prospector_On,3,1,6,1,,,,,/,,/,,400,0,,,,,,,,,/,/,,,14,,,,,Lava_Prospector_Off,,,Sparks,deathSwitch: Lava_Prospector_Destroyed,,Bunker_Explosion,solid,,noUnitCard,,,,,,,,,,,,enabled,,preferredTransport: DR-8_Skyhook_Building; noPlayerInput: (),,,,,,exit: instant,,,,,,,blockConstruction: true
Lava_Prospector_Off,2045,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 5,direct,/,1,,,Prospector_Off,3,1,6,1,,,,,/,,/,,400,0,,,,,,,,,/,/,,,14,,,,,Lava_Prospector_On,,,Sparks,deathSwitch: Lava_Prospector_Destroyed,,Bunker_Explosion,solid,,noUnitCard,,,,,,,,,,,,enabled,,preferredTransport: DR-8_Skyhook_Building; noPlayerInput: (),,,,,,exit: instant,,,,,,,blockConstruction: true
Lava_Prospector_Ghost,2142,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 5,direct,/,1,,,Prospector_Ghost,3,1,6,1,,,,,/,,/,,400,0,,,,,,,,4,/,/,,,14,,,,,Lava_Prospector_Off,,,/,,,,repairable,,noUnitCard; remainVisible; invulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Lava_Prospector_Destroyed,2103,lava,,federation; gaia,ground,structure,fundament,,,41,none,,,/,type: simple; offset: 5,direct,/,1,,,Prospector_Destroyed,3,1,6,1,,,,,/,,/,,/,/,,,,,,,,,/,/,,,14,,,,,,,,Sparks,,,,solid,,noUnitCard; inaccessible; forceGaia,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
